,D28-CTL_values,D28-CTL_std,D14-JFD-CCl4_values,D14-JFD-CCl4_std,D28-JFD-CCl4_values,D28-JFD-CCl4_std,D28-CCl4_values,D28-CCl4_std,D1-CCl4_values,D1-CCl4_std,D14-CCl4_values,D14-CCl4_std,D1-JFD-CCl4_values,D1-JFD-CCl4_std,D14-JFH-CCl4_values,D14-JFH-CCl4_std,D1-JFH-CCl4_values,D1-JFH-CCl4_std,D1-CTL_values,D1-CTL_std,D28-JFH-CCl4_values,D28-JFH-CCl4_std,D14-CTL_values,D14-CTL_std
350256,0.8,1.6,0.0,0.0,0.0,0.0,0.0,0.0,2.6,5.2,9.8,19.6,9.0,11.063453348751466,17.6,32.75728926513914,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,1.6,3.2000000000000006
325419,0.4,0.8000000000000002,0.6,1.2000000000000002,0.0,0.0,20.0,34.54272716506327,0.0,0.0,11.0,15.440207252495027,0.0,0.0,0.2,0.4000000000000001,0.0,0.0,0.6,0.7999999999999999,0.8,1.1661903789690602,0.0,0.0
330417,9.4,8.522910301065007,3.2,5.455272678794343,2.6,2.65329983228432,2.0,1.7888543819998317,11.0,5.0990195135927845,2.0,2.449489742783178,2.0,1.2649110640673518,2.6,1.7435595774162693,2.0,1.2649110640673518,2.2,1.8330302779823362,1.2,1.5999999999999999,0.8,0.7483314773547883
344329,17.4,23.58474082961269,29.2,20.202970078679026,71.6,67.88991088519707,12.8,6.3999999999999995,16.8,18.301912468373352,10.8,9.620810776644555,9.0,16.012495120998476,6.8,6.112282715974449,11.0,7.127411872482185,15.6,4.317406628984581,7.2,8.158431221748456,7.8,6.11228271597445
228798,1.6,1.019803902718557,0.6,1.2000000000000002,1.6,2.244994432064365,0.6,1.2000000000000002,11.8,5.81033561853358,1.0,0.8944271909999159,4.0,1.7888543819998317,1.2,1.5999999999999999,5.2,3.9698866482558417,9.6,6.086049621881176,0.4,0.8000000000000002,6.2,5.6000000000000005
430219,588.0,261.4169084049461,313.0,177.9606698121807,465.6,427.32591777237195,141.6,134.23948748412295,156.8,125.372086207417,57.0,60.08993260106055,138.4,101.68893745142586,161.0,164.57095734059519,154.0,118.28609385722397,307.4,184.65275519200898,83.8,69.38414804550101,306.2,201.4163846364044
274795,0.0,0.0,8.6,16.218507946170636,5.2,5.635601121442149,4.4,5.388877434122992,3.0,2.6832815729997477,1.4,0.8,4.2,3.1240998703626617,0.6,0.7999999999999999,1.8,1.7204650534085255,1.8,1.1661903789690602,0.8,1.6,0.8,0.7483314773547883
277204,9.2,6.04648658313239,7.2,8.133879763065101,24.8,14.905032707109367,1.6,1.2000000000000002,6.6,3.878143885933063,2.8,2.7129319932501073,9.0,4.0,12.0,9.959919678390985,4.0,2.756809750418044,1.8,2.227105745132009,2.8,3.1874754901018454,7.2,3.4292856398964497
277442,1.4,1.7435595774162693,9.2,7.95989949685296,5.6,7.525955088890711,3.2,3.059411708155671,5.4,5.748043145279966,6.4,6.529931086925803,2.0,3.0983866769659336,12.8,22.175662335091594,2.6,2.8000000000000003,6.6,3.8262252939417984,6.8,4.707440918375927,2.4,2.5768197453450252
34757,60.6,37.32345107301842,205.2,124.70028067330081,212.8,206.99700480924838,303.2,53.338166447676095,632.2,426.25691783242655,501.2,361.78081762304646,519.6,276.26335261847527,200.6,172.21451739037565,536.6,104.09534091399095,216.2,226.59426294590955,209.8,107.04653193821834,138.0,107.34057946554975
407393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390820,0.0,0.0,0.0,0.0,0.4,0.8000000000000002,2.6,5.2,8.0,16.0,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,2.2,4.4,0.2,0.4000000000000001,0.8,1.6000000000000003,2.2,4.4
422283,3.0,4.2895221179054435,0.0,0.0,0.2,0.4000000000000001,0.6,1.2000000000000002,2.4,2.244994432064365,7.2,13.905394636614957,1.8,3.6000000000000005,0.6,1.2,0.4,0.8000000000000002,0.0,0.0,0.4,0.8,0.8,0.9797958971132713
329790,7.4,4.5431266766402185,7.8,9.042123644365853,11.4,8.546344247688598,4.8,4.445222154178574,25.2,14.524462124292244,6.8,8.611620056644394,9.4,11.60344776348823,6.8,3.762977544445356,11.2,9.195651146058118,5.4,6.248199740725323,2.8,2.9257477676655586,21.6,14.319217855735
349372,2.6,2.0591260281974,42.6,75.290371230324,18.6,25.834860169933183,0.2,0.4000000000000001,13.6,11.324310133513652,8.0,8.461678320522472,10.6,8.97997772825746,22.8,27.476535443901952,12.4,10.32666451474047,9.6,10.071742649611336,4.8,6.013318551349163,8.2,4.489988864128729
4483963,257.8,367.0871286220752,83.8,79.67785137665297,102.2,91.78322286779867,60.4,77.724127528072,185.6,313.16104483156903,294.0,334.15146266326593,109.8,112.82978330210513,9.0,6.928203230275509,198.8,278.67500784964557,45.4,69.33858954435112,2.8,3.7629775444453557,183.8,249.37153005104653
327808,13.2,8.704022058795577,34.0,32.074912314767126,23.2,12.12270596855339,14.6,6.086049621881176,59.6,29.53370955366088,13.6,8.890444308357148,40.6,34.13268228545773,24.4,17.408044117591157,23.2,16.737980762326142,11.6,6.053098380168622,8.4,6.468384651518491,35.8,25.576551761330144
331737,0.4,0.48989794855663565,8.4,11.001818031580054,11.0,9.879271228182775,3.6,1.7435595774162693,2.4,2.244994432064365,0.8,1.1661903789690604,4.6,8.212186067059124,4.4,5.388877434122992,1.4,1.2000000000000002,2.6,0.8,1.4,1.8547236990991407,1.2,1.4696938456699067
275563,0.6,1.2000000000000002,14.6,25.389761716093357,0.8,1.6,0.0,0.0,0.0,0.0,0.0,0.0,4.6,3.49857113690718,18.6,32.775600680994394,3.6,3.7202150475476548,1.4,1.2000000000000002,3.6,2.65329983228432,10.0,12.312595177297109
270866,10.0,4.69041575982343,5.0,5.727128425310541,8.8,6.794115100585212,6.4,3.9293765408777004,8.6,5.0039984012787215,7.8,4.166533331199932,9.0,9.09945053286186,6.4,9.891410415102591,2.4,2.8705400188814645,7.6,9.308061022576076,2.0,3.03315017762062,10.0,4.560701700396552
265483,1.6,1.8547236990991407,2.6,5.2,1.8,2.227105745132009,1.6,1.8547236990991407,1.2,2.4000000000000004,26.4,42.981856637423185,0.4,0.8000000000000002,0.2,0.4000000000000001,0.6,1.2,4.2,4.4,1.6,2.727636339397171,1.2,1.4696938456699067
317633,2.8,1.16619037896906,7.6,9.666436778875656,6.4,2.8000000000000003,2.2,2.1354156504062622,8.0,5.0990195135927845,4.8,5.455272678794342,10.8,2.993325909419153,5.4,4.317406628984581,5.4,4.6303347611160905,2.2,1.6,0.8,0.7483314773547883,4.0,1.4142135623730951
447776,12.4,17.269626515938324,0.2,0.4,0.4,0.8,0.8,0.9797958971132713,1.4,1.9595917942265424,0.0,0.0,27.2,38.028410432201866,7.6,15.200000000000001,0.8,1.1661903789690604,0.0,0.0,0.0,0.0,0.0,0.0
259218,0.2,0.4000000000000001,16.2,28.95099307450437,21.0,34.831020656879986,53.0,102.52414349800733,174.4,215.09960483459753,0.2,0.4000000000000001,79.4,103.01378548524464,28.0,52.065343559799935,74.4,67.452501806827,0.2,0.4000000000000001,7.2,12.496399481450648,0.4,0.48989794855663565
310760,0.2,0.4000000000000001,0.4,0.48989794855663565,0.4,0.8000000000000002,2.6,1.8547236990991407,9.2,13.644046320648432,1.2,1.16619037896906,5.6,6.374950980203691,3.8,4.445222154178573,5.0,5.403702434442518,2.0,2.0976176963403033,2.6,3.7735924528226414,0.8,1.1661903789690602
339092,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356590,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,59.0,70.12845356914696,0.6,0.7999999999999999,0.0,0.0,1.4,2.33238075793812,1.4,2.8,0.4,0.8000000000000002,0.0,0.0,0.4,0.8000000000000002
303251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384555,398.8,343.31175336711095,305.8,151.28040190322076,465.0,360.0383312926556,36.2,31.454093533274808,110.6,63.995624850453645,493.0,163.92681293796937,88.8,98.29018262268109,250.6,231.01999913427406,70.8,55.39458457286236,116.2,74.28970318960765,293.6,227.1744703966535,191.6,120.50327796371351
275218,8.6,5.4626001134990645,28.4,41.61057557881169,20.0,8.740709353364863,7.8,3.9698866482558417,21.4,15.081114017207085,8.6,11.959933110180842,8.6,8.867919710958144,13.0,6.2289646009589745,9.2,4.261455150532504,4.6,6.343500610861483,1.2,1.16619037896906,13.8,8.541662601625049
214919,0.0,0.0,7.8,7.8587530817554,19.4,22.303362975121036,283.2,164.31116821445826,0.0,0.0,13.2,16.557777628655362,0.0,0.0,0.4,0.48989794855663565,0.0,0.0,0.0,0.0,16.4,24.8,0.0,0.0
340853,4.4,3.8262252939417984,0.6,1.2000000000000002,3.4,5.817215828899594,3.6,5.817215828899596,11.0,18.077610461562667,1.6,2.727636339397171,2.4,2.244994432064365,0.6,1.2,5.4,5.535341001239218,0.6,0.7999999999999999,1.2,1.5999999999999999,5.4,3.6110940170535577
330064,3.2,3.867815921162743,1.2,1.4696938456699067,2.2,2.5612496949731396,3.0,3.1622776601683795,0.8,0.4,3.0,4.560701700396552,16.2,29.909195910288194,1.2,1.1661903789690602,0.4,0.48989794855663565,0.8,1.6,0.0,0.0,7.2,9.173875952943773
1517779,94.8,81.25367683988213,72.4,58.63309645584139,57.6,47.60504174979789,14.0,14.25482374496437,22.0,7.3484692283495345,224.6,115.06450364904026,18.6,17.118411141224527,32.6,48.081597311237495,16.6,13.821722034536798,18.6,13.047605144240073,10.8,12.749901960407382,4.8,2.2271057451320084
337494,3.8,4.069397989875161,0.0,0.0,7.8,14.620533505997653,2.0,3.0983866769659336,3.4,4.454211490264018,0.2,0.4000000000000001,0.0,0.0,0.2,0.4000000000000001,7.4,14.305243793798134,6.6,12.705904139414871,3.6,4.454211490264018,0.2,0.4
401384,3.4,2.4979991993593593,1.8,3.6000000000000005,3.4,3.0724582991474434,1.6,2.3323807579381204,17.2,15.197368193210297,13.0,24.52753554680943,18.6,23.251666606933792,9.2,15.967466924969658,12.0,8.602325267042627,0.2,0.4,2.2,4.4,28.2,18.389127222356148
188741,0.0,0.0,2.6,2.65329983228432,0.8,1.6000000000000003,7.4,7.787168933572714,2.2,2.7129319932501073,24.0,19.380402472601027,0.2,0.4000000000000001,0.8,1.1661903789690604,0.2,0.4,0.0,0.0,0.2,0.4000000000000001,0.0,0.0
314810,14.2,12.781236246936365,0.4,0.48989794855663565,3.4,3.555277766926235,15.8,11.142710621747295,36.4,19.64281038955475,16.6,19.2,3.4,2.4979991993593593,2.2,2.227105745132009,10.6,18.249383551232626,3.0,4.6475800154489,1.6,2.0591260281974,3.6,3.8781438859330635
343853,0.8,0.7483314773547883,2.2,2.1354156504062622,1.6,1.8547236990991407,0.4,0.48989794855663565,3.4,3.0066592756745814,0.0,0.0,1.6,1.9595917942265426,5.0,3.794733192202055,1.4,1.4966629547095764,1.0,1.0954451150103321,0.8,0.9797958971132713,3.0,3.1622776601683795
260532,0.2,0.4000000000000001,1.4,2.8,0.8,1.1661903789690602,2.4,2.727636339397171,1.4,2.8,4.0,8.0,0.0,0.0,1.4,1.4966629547095764,0.0,0.0,0.0,0.0,2.2,3.124099870362662,0.2,0.4000000000000001
355822,0.4,0.48989794855663565,2.6,3.2619012860600183,2.4,3.3226495451672298,1.2,1.9390719429665317,3.6,2.244994432064365,2.6,4.2708313008125245,2.0,2.280350850198276,2.4,1.7435595774162693,1.2,1.4696938456699067,0.4,0.48989794855663565,0.6,0.7999999999999999,0.2,0.4000000000000001
427241,2.8,3.655133376499413,24.4,48.8,8.4,16.799999999999997,0.0,0.0,1.4,1.7435595774162693,3.2,5.455272678794342,24.2,45.43742950475962,18.6,34.27885645700568,0.6,1.2000000000000002,0.0,0.0,8.2,16.4,30.6,43.17684564671208
191994,37.0,52.188121253787244,13.0,12.790621564255586,49.6,17.692936443677176,6.6,10.461357464497615,15.8,8.133879763065101,0.0,0.0,4.8,4.019950248448357,33.2,13.25745073534124,8.4,9.891410415102591,8.2,8.109253973085316,26.0,28.305476501906835,24.8,7.19444229944198
422727,2.6,3.773592452822642,0.0,0.0,0.0,0.0,3.8,3.1874754901018454,7.4,7.172168430816444,1.2,0.9797958971132712,0.6,0.7999999999999999,0.6,0.7999999999999999,1.8,3.124099870362662,0.4,0.8000000000000002,0.0,0.0,0.2,0.4
4449524,47.6,65.63718458313092,29.8,45.68325732694638,14.6,13.062924634246345,16.4,27.875437216302096,38.8,68.2184725715843,54.2,95.49534020045168,16.0,18.471599822430107,16.2,27.498363587675538,0.6,0.7999999999999999,8.4,11.499565209172042,15.8,27.636208133533803,5.0,3.63318042491699
1684221,10.0,5.176871642217914,198.6,319.08970525543435,19.4,16.81190054693401,202.2,73.30866251678583,11.6,10.537551897855593,98.8,76.22702932687328,30.4,29.2205407205274,193.6,201.61805474708856,27.8,30.47884512247798,8.6,6.529931086925803,12.2,10.007996802557443,11.6,7.735631842325487
401717,40.6,44.30620724006965,1.8,1.6,9.4,5.238320341483518,12.8,15.702229141112417,46.2,37.891423831785474,17.4,29.943947635540642,13.2,9.282241108697834,4.4,6.3118935352238,19.8,13.658696863171098,7.6,7.578918128598566,0.6,0.48989794855663565,12.0,7.0710678118654755
264325,538.6,396.856951558115,148.0,76.855708961664,375.8,25.670216204777084,104.4,105.95583985793327,240.8,176.26956628981648,105.8,61.5545286717395,298.0,156.14992795387386,139.4,142.9120008956561,221.2,41.460342497379344,213.0,142.96852800529214,179.0,89.02359237864982,314.4,178.5929449894368
270290,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,1.0,1.2649110640673518,0.0,0.0,0.4,0.8000000000000002,0.2,0.4000000000000001,0.0,0.0,5.8,11.6,0.0,0.0,0.0,0.0
261373,0.0,0.0,0.2,0.4,0.2,0.4,1.8,1.6,0.0,0.0,1.8,2.7129319932501077,8.8,16.60602300371766,0.0,0.0,1.4,1.8547236990991407,5.6,7.525955088890711,0.0,0.0,1.6,2.3323807579381204
578016,12.4,9.393614852653903,4.6,6.3118935352238,21.2,20.202970078679026,13.4,10.365326815879952,0.4,0.8,77.0,92.64340235548346,1.8,2.7129319932501077,4.8,6.49307323229917,0.8,1.1661903789690602,0.4,0.48989794855663565,15.0,26.548069609672186,31.2,19.630588376307013
2937207,6.2,4.261455150532504,24.4,43.83879560389404,16.2,15.065191668213187,21.2,9.368030742904295,80.4,55.44943642635153,37.8,30.54439392098,40.8,31.044484212175274,19.8,16.737980762326146,17.4,20.577657787027174,2.2,1.8330302779823358,15.8,10.067770358922575,2.8,4.166533331199932
275423,40.6,27.44157429886267,92.2,153.98103779361927,25.4,12.92439553712281,13.4,12.338557452149745,61.0,17.481418706729727,13.8,14.441606558828557,58.8,38.41041525419896,4.6,3.006659275674582,22.2,13.46699669562594,3.8,2.638181191654584,10.8,12.496399481450647,8.8,8.35224520712844
170335,19.6,18.682612237050794,13.0,11.189280584559492,17.4,11.359577456930342,6.6,4.586937976471886,101.2,27.367133572955716,5.0,4.516635916254486,38.0,22.135943621178654,14.0,11.627553482998906,33.4,7.9899937421752725,18.4,14.705101155721438,9.6,12.289833196589774,21.6,23.328951969602063
169901,2.6,5.2,6.6,13.199999999999998,0.6,1.2,6.6,11.757550765359253,2.0,3.0983866769659336,0.0,0.0,0.6,1.2,0.0,0.0,1.4,2.33238075793812,61.2,90.16739987379032,7.4,9.951884243699784,0.2,0.4000000000000001
273902,2.4,2.9393876913398134,8.0,11.882760622010357,10.2,14.851262572589578,2.4,2.2449944320643644,7.0,4.33589667773576,0.0,0.0,2.0,2.6076809620810595,3.6,2.8000000000000003,8.8,9.927738916792684,0.4,0.48989794855663565,1.4,1.019803902718557,5.0,8.579044235810887
176582,0.0,0.0,3.0,2.9664793948382653,0.4,0.8,0.8,1.1661903789690602,0.4,0.48989794855663565,0.8,1.1661903789690602,0.4,0.48989794855663565,2.6,4.2708313008125245,0.2,0.4000000000000001,4.0,3.03315017762062,0.6,1.2,14.8,23.625410049351526
4418586,2.0,2.756809750418044,9.4,13.139254164525475,11.2,9.042123644365853,46.6,33.21204600743531,38.8,45.305187340965716,0.6,0.7999999999999999,42.2,52.829537192748525,2.4,1.8547236990991407,28.2,25.285569006846572,3.2,5.455272678794343,17.6,22.03270296627266,1.6,2.332380757938121
336736,3.0,2.1908902300206643,3.0,5.059644256269407,2.8,1.7204650534085253,0.4,0.48989794855663565,15.8,12.796874618437112,3.0,2.1908902300206643,4.0,2.8284271247461903,4.4,2.65329983228432,7.8,4.621688003316537,2.4,1.9595917942265424,1.0,0.6324555320336759,3.6,2.154065922853802
339031,5.2,5.706137047074842,1.8,2.7129319932501077,0.2,0.4,0.6,0.48989794855663565,3.4,1.4966629547095764,1.4,1.4966629547095764,1.4,1.019803902718557,5.8,6.675327707311454,0.6,0.48989794855663565,0.2,0.4000000000000001,1.0,1.0954451150103321,1.0,1.0954451150103321
173333,10.2,10.998181667894016,1.0,1.5491933384829668,31.4,17.09502851708648,1.6,1.2000000000000002,0.0,0.0,0.2,0.4000000000000001,0.0,0.0,1.8,2.4000000000000004,0.0,0.0,0.0,0.0,13.2,13.287588193498472,0.0,0.0
439437,78.8,93.42676276099904,115.4,112.19197832287297,219.6,274.96879822990826,211.2,200.80876474895211,16.4,14.934523762075576,1037.4,751.0096137866678,24.8,30.75971391284386,115.2,97.34762452160814,12.2,10.087616170334792,145.2,153.14489870707413,65.0,54.9508871629931,189.6,201.79256676101824
214699,92.0,156.78903022852077,141.6,238.3313659592459,69.2,122.50289792490626,62.4,61.3436223253893,49.0,93.00537618869137,14.4,16.71645895517349,5.4,6.151422599691879,54.2,61.09140692437849,15.8,14.034243834279065,24.8,26.768638366566204,184.6,184.84653093850582,73.4,69.40489896253722
192365,3.4,6.8,2.4,4.317406628984581,1.8,1.469693845669907,1.2,1.9390719429665317,8.0,4.2895221179054435,0.4,0.8,23.6,11.377170122662314,9.4,14.361058456812994,10.6,5.71314274283428,21.0,16.649324310613927,0.2,0.4000000000000001,14.0,6.723094525588644
1110312,4.4,5.748043145279966,0.0,0.0,0.0,0.0,0.2,0.4,8.0,8.318653737234168,0.0,0.0,1.8,2.227105745132009,0.4,0.8000000000000002,1.6,1.8547236990991407,0.6,1.2000000000000002,0.0,0.0,0.2,0.4000000000000001
New.ReferenceOTU179,2.8,3.059411708155671,3.8,5.3065996645686395,8.4,6.945502141674135,4.0,4.33589667773576,11.6,4.029888335921977,0.2,0.4000000000000001,2.2,2.039607805437114,13.6,16.81190054693401,2.8,3.059411708155671,12.6,11.128342194594843,2.8,4.166533331199932,0.2,0.4
New.ReferenceOTU42,0.0,0.0,3.6,6.7111846942250075,3.8,7.6000000000000005,0.2,0.4000000000000001,0.0,0.0,5.6,10.707007051459337,0.0,0.0,1.0,2.0,0.0,0.0,4.6,9.199999999999998,2.4,4.8,2.6,3.3226495451672298
New.ReferenceOTU78,6.6,5.817215828899594,18.2,18.137254478007414,8.6,4.029888335921977,7.6,4.882622246293481,30.8,38.78865813610984,8.2,6.705221845696084,7.6,13.290598180668919,12.4,14.291256067959877,9.0,4.979959839195493,8.2,5.192301994298868,5.2,7.110555533852471,2.2,2.6381811916545836
New.ReferenceOTU70,43.2,52.94298820429387,22.4,21.87784267243916,49.8,71.78969285350091,57.6,74.50530182476949,4.2,5.979966555090422,13.4,12.768711759609895,0.8,0.9797958971132713,13.6,11.909659944767524,1.0,1.0954451150103321,5.6,2.244994432064365,44.0,32.428382630035685,22.2,29.22601580783806
New.ReferenceOTU71,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,8.8,12.859237924542807,3.4,4.079215610874227,17.0,27.22498852157701,2.0,3.521363372331802,0.6,1.2,0.2,0.4000000000000001,0.0,0.0,1.4,1.4966629547095764
New.ReferenceOTU73,0.4,0.8000000000000002,1.0,1.5491933384829668,11.8,21.188676221038445,20.2,26.07987730032486,0.2,0.4,1.4,1.019803902718557,0.0,0.0,0.4,0.8,0.0,0.0,1.0,1.5491933384829668,0.2,0.4000000000000001,4.0,7.5099933422074345
New.ReferenceOTU74,84.0,159.05596499345756,33.2,49.71277501809771,35.2,51.50300962079789,25.4,26.333248945012464,11.6,21.712669112755346,51.0,67.74068201605296,1.8,3.124099870362662,6.2,6.43117407632541,2.2,2.85657137141714,15.4,20.751867385852293,11.4,10.26839812239475,40.8,35.0736368231183
New.ReferenceOTU118,0.0,0.0,2.8,5.1146847410177685,11.0,22.0,0.0,0.0,0.0,0.0,0.8,0.9797958971132713,0.0,0.0,3.6,7.200000000000001,1.0,2.0,5.0,9.50789145920377,0.6,0.7999999999999999,1.0,2.0
New.ReferenceOTU203,34.8,17.747112441183216,60.4,33.29023880959703,99.6,73.82032240514802,69.2,48.52793010215869,46.2,55.02871977431421,143.0,120.37940023110266,35.4,54.190774122538606,12.0,16.911534525287763,16.2,19.497692171126307,10.4,10.947145746723207,37.4,26.05071975973025,0.0,0.0
New.ReferenceOTU204,8.4,14.430523206037957,0.2,0.4000000000000001,0.4,0.8000000000000002,19.2,14.931845163944072,21.2,30.221846402892066,1.4,1.8547236990991407,3.0,6.0,2.0,2.6076809620810595,13.0,25.011997121381572,6.8,8.704022058795578,7.0,11.593101396951552,16.2,21.692394980729997
New.ReferenceOTU133,0.4,0.8000000000000002,0.0,0.0,242.2,481.90389083301665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.8,114.452435535466,0.0,0.0,38.0,75.50099337094844
New.ReferenceOTU0,26.8,33.937589778886775,22.4,26.096743091811287,60.4,50.83935483461607,26.0,15.401298646542765,26.0,31.016124838541646,21.4,29.090204536922734,4.6,3.8781438859330635,15.4,28.366177042386234,29.8,37.27948497498323,11.8,12.796874618437114,6.4,5.782732917920384,57.4,114.30065616609556
New.ReferenceOTU209,19.6,12.831211945876353,73.8,57.40871014053529,85.6,86.13617126387729,243.8,161.3907060521144,21.4,23.83778513201258,498.0,433.89814472984324,10.6,16.329115101560156,77.2,61.68760005057743,17.2,26.095210288480143,68.4,80.14387063275645,90.4,80.08145852817617,406.8,485.10345288402146
New.ReferenceOTU2,6.2,11.906300852909775,16.4,29.34348309250284,15.4,10.32666451474047,22.2,19.29144888285999,48.8,68.64226103502128,27.6,31.167932238119363,110.6,189.92798635272263,46.8,53.66339534543076,2.0,2.449489742783178,10.8,16.761861471805574,6.0,5.176871642217914,8.8,15.67673435381234
New.ReferenceOTU3,21.4,41.80717641745254,59.0,114.50589504475305,8.0,14.042791745233567,2.2,1.6,14.6,28.210636292008726,0.6,1.2000000000000002,1.6,3.2000000000000006,8.0,10.526157893552615,2.0,4.0,32.6,47.69318609612908,8.4,14.813507349712964,24.4,41.89797131126995
New.ReferenceOTU114,32.4,30.916662174303355,184.0,240.96887765850593,50.4,80.07896103222119,514.6,460.5633941163801,1.6,2.0591260281974,217.4,346.4999855699853,0.0,0.0,262.4,148.57267581894055,0.4,0.8,8.2,10.628264204469138,262.8,265.21568581062473,81.8,70.00685680702999
New.ReferenceOTU115,3.4,5.851495535331117,62.6,34.52882853500825,17.6,25.507645912549435,0.4,0.48989794855663565,0.0,0.0,1.0,1.0954451150103321,9.4,14.60958589419974,0.4,0.48989794855663565,0.2,0.4000000000000001,50.6,38.78968935168211,11.4,18.97998946258928,3.0,5.059644256269407
New.ReferenceOTU116,54.2,60.20431878196115,61.2,26.16409753842085,79.6,76.51561932050214,162.2,76.04840563746225,0.0,0.0,181.4,127.33357766119666,0.6,1.2,64.8,48.25101035211595,0.4,0.8000000000000002,17.0,21.080796948882174,257.0,155.12317686277572,36.8,44.799107133959716
New.ReferenceOTU117,12.8,24.127992042439008,0.6,0.7999999999999999,9.2,14.729562111617577,7.8,15.104966070799364,47.4,79.56531907810086,6.0,8.414273587185052,70.0,124.24652912657159,2.4,3.3823069050575523,0.2,0.4000000000000001,0.6,0.7999999999999999,0.6,1.2,12.2,24.4
New.ReferenceOTU131,3.6,6.7111846942250075,0.0,0.0,0.0,0.0,0.0,0.0,14.8,27.643444069073595,0.0,0.0,0.6,1.2000000000000002,2.6,5.2,2.8,3.6551333764994136,0.0,0.0,0.0,0.0,0.2,0.4000000000000001
New.ReferenceOTU136,21.4,35.347418576184594,15.6,28.73743203558731,3.6,5.425863986500215,40.2,62.393589414298006,0.0,0.0,2.8,4.66476151587624,1.8,2.638181191654584,3.0,4.6475800154489,0.2,0.4,28.4,47.356520142426,3.0,4.147288270665544,4.8,9.6
New.ReferenceOTU137,12.8,11.989995829857492,12.0,17.81010948871455,26.4,35.420897786476274,27.6,29.910533261712338,2.2,2.3151673805580453,3.8,3.815756805667783,0.8,1.1661903789690602,10.4,8.593020423576334,1.4,1.9595917942265424,2.4,2.244994432064365,29.0,34.94567212116545,13.6,22.32129028528593
New.ReferenceOTU177,36.6,73.2,0.0,0.0,0.4,0.8000000000000002,0.0,0.0,10.6,21.2,0.0,0.0,0.0,0.0,0.0,0.0,14.2,28.4,0.0,0.0,0.2,0.4,0.0,0.0
New.ReferenceOTU135,4.6,4.079215610874227,8.2,13.43726162579266,2.8,1.9390719429665315,3.8,3.4871191548325386,12.2,2.6381811916545836,4.8,5.230678732248808,2.4,1.624807680927192,5.0,5.549774770204643,7.4,7.787168933572714,3.8,3.3105890714493698,4.0,3.4641016151377544,4.0,3.521363372331802
New.ReferenceOTU69,0.0,0.0,2.4,3.8781438859330635,1.6,2.3323807579381204,5.4,8.333066662399863,0.8,1.1661903789690602,4.2,3.54400902933387,0.0,0.0,0.4,0.48989794855663565,0.0,0.0,0.6,0.7999999999999999,8.4,15.80632784678339,14.2,25.941472587345533
New.ReferenceOTU68,0.0,0.0,3.6,2.870540018881465,0.0,0.0,0.8,0.7483314773547883,0.4,0.48989794855663565,1.8,3.6000000000000005,1.0,1.5491933384829668,4.8,9.108238029388561,0.0,0.0,7.8,4.915282290977803,2.4,3.0066592756745814,14.4,20.71328076379983
New.ReferenceOTU65,52.2,62.97110448451735,1.8,1.8330302779823362,3.6,4.317406628984581,23.4,37.83437590340298,130.8,177.57409721015057,1.6,2.0591260281974,6.8,9.94786409235671,8.4,9.991996797437437,27.4,33.84434960226005,5.8,5.035871324805669,11.4,13.690872872099865,2.8,5.1146847410177685
New.ReferenceOTU64,5.2,5.635601121442148,257.4,489.47792595785154,85.4,162.39655168752816,44.8,78.44590492817326,67.4,109.40310781691716,0.8,1.6000000000000003,8.2,11.651609330903607,43.4,67.21190370760227,10.6,12.831211945876353,99.4,158.1841964293526,38.8,50.52286611030693,40.2,46.6964666757561
New.ReferenceOTU62,0.6,0.7999999999999999,0.0,0.0,0.2,0.4000000000000001,0.8,0.7483314773547883,9.6,9.350935782048767,0.0,0.0,1.2,1.4696938456699067,1.0,1.5491933384829668,4.2,3.4871191548325386,0.4,0.8000000000000002,0.0,0.0,3.0,4.560701700396552
New.ReferenceOTU33,0.2,0.4,1.4,2.8,0.4,0.8,0.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,13.199999999999998,0.8,1.6
New.ReferenceOTU99,1.6,1.8547236990991407,32.6,49.54836021504647,5.0,9.50789145920377,16.4,26.027677575995906,11.4,19.365949499056327,0.2,0.4000000000000001,0.4,0.48989794855663565,6.8,7.730459236035076,0.8,1.6,9.6,12.059850745345068,27.8,43.37003573897536,4.6,7.3647810558087885
